time,r,a,ld,s,qdel,min_c,max_c,min_b,max_b
2.50s,18.00,944.00,0.00,944.00,0,18.00,119.95,0.06,119.94
2.57s,18.00,962.00,0.00,962.00,0,18.00,119.95,0.06,119.94
2.66s,18.00,980.00,0.00,980.00,0,18.00,119.95,0.06,119.94
2.53s,18.00,998.00,0.00,998.00,0,18.00,119.95,0.06,119.94
2.61s,18.00,1016.00,0.00,1016.00,0,18.00,119.95,0.06,119.94
3.04s,18.00,1034.00,0.00,1034.00,0,18.00,119.95,0.06,119.94
3.51s,18.00,1052.00,0.00,1052.00,0,18.00,119.95,0.06,119.94
3.44s,18.00,1070.00,0.00,1070.00,0,18.00,119.95,0.06,119.94
3.42s,18.00,1088.00,0.00,1088.00,0,18.00,119.95,0.06,119.94
3.45s,18.00,1106.00,0.00,1106.00,0,18.00,119.95,0.06,119.94
3.38s,18.00,1124.00,0.00,1124.00,0,18.00,119.95,0.06,119.94
3.10s,18.00,1142.00,0.00,1142.00,0,18.00,119.95,0.06,119.94
2.93s,18.00,1160.00,0.00,1160.00,0,18.00,119.95,0.06,119.94
2.96s,18.00,1178.00,0.00,1178.00,0,18.00,119.95,0.06,119.94
2.93s,18.00,1196.00,0.00,1196.00,0,18.00,119.95,0.06,119.94
2.99s,18.00,1214.00,0.00,1214.00,0,18.00,119.95,0.06,119.94
2.54s,18.00,1232.00,0.00,1232.00,0,18.00,119.95,0.06,119.94
2.58s,18.00,1250.00,0.00,1250.00,0,18.00,119.95,0.06,119.94
2.65s,18.00,1268.00,0.00,1268.00,0,18.00,119.95,0.06,119.94
2.30s,18.00,1286.00,0.00,1286.00,0,18.00,119.95,0.06,119.94
3.10s,18.00,1304.00,0.00,1304.00,0,18.00,119.95,0.06,119.94
3.55s,18.00,1322.00,0.00,1322.00,0,18.00,119.95,0.06,119.94
3.50s,18.00,1340.00,0.00,1340.00,0,18.00,119.95,0.06,119.94
2.52s,18.00,1358.00,0.00,1358.00,0,18.00,119.95,0.06,119.94
2.90s,18.00,1376.00,0.00,1376.00,0,18.00,119.95,0.06,119.94
2.60s,18.00,1394.00,0.00,1394.00,0,18.00,119.95,0.06,119.94
